,country,city,venue,date,composer,work,listing_url
4340,Germany,Leipzig,Opernhaus,2019-May-30,"Wagner, Richard (1813-1883)",Der fliegende Holländer (The Flying Dutchman),https://bachtrack.com/opera-listing/opernhaus/der-fliegende-hollander/30-march-2019/19-00
4341,Germany,Leipzig,Opernhaus,2019-June-10,"Wagner, Richard (1813-1883)",Der fliegende Holländer (The Flying Dutchman),https://bachtrack.com/opera-listing/opernhaus/der-fliegende-hollander/30-march-2019/19-00
4342,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-March-30,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/la-traviata/30-march-2019/19-00
4343,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-March-31,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/la-traviata/30-march-2019/19-00
4344,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-03,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/la-traviata/30-march-2019/19-00
4345,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-04,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/la-traviata/30-march-2019/19-00
4346,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-06,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/la-traviata/30-march-2019/19-00
4347,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-12,"Verdi, Giuseppe (1813-1901)",La traviata,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/la-traviata/30-march-2019/19-00
4348,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-March-30,"Mozart, Wolfgang Amadeus (1756-1791)",La clemenza di Tito,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/la-clemenza-di-tito/30-march-2019/20-30
4349,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-03,"Mozart, Wolfgang Amadeus (1756-1791)",La clemenza di Tito,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/la-clemenza-di-tito/30-march-2019/20-30
4350,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-06,"Mozart, Wolfgang Amadeus (1756-1791)",La clemenza di Tito,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/la-clemenza-di-tito/30-march-2019/20-30
4351,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-11,"Mozart, Wolfgang Amadeus (1756-1791)",La clemenza di Tito,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/la-clemenza-di-tito/30-march-2019/20-30
4352,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-16,"Mozart, Wolfgang Amadeus (1756-1791)",La clemenza di Tito,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/la-clemenza-di-tito/30-march-2019/20-30
4353,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-20,"Mozart, Wolfgang Amadeus (1756-1791)",La clemenza di Tito,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/la-clemenza-di-tito/30-march-2019/20-30
4354,Spain,Madrid,Teatro Real,2019-March-31,"Purcell, Henry (1659-1695)",Dido and Aeneas,https://bachtrack.com/dance-listing/teatro-real/didos-aeneas/31-march-2019/18-00
4355,Spain,Madrid,Teatro Real,2019-April-01,"Purcell, Henry (1659-1695)",Dido and Aeneas,https://bachtrack.com/dance-listing/teatro-real/didos-aeneas/31-march-2019/18-00
4356,Spain,Madrid,Teatro Real,2019-April-03,"Purcell, Henry (1659-1695)",Dido and Aeneas,https://bachtrack.com/dance-listing/teatro-real/didos-aeneas/31-march-2019/18-00
4357,Spain,Madrid,Teatro Real,2019-April-04,"Purcell, Henry (1659-1695)",Dido and Aeneas,https://bachtrack.com/dance-listing/teatro-real/didos-aeneas/31-march-2019/18-00
4358,Austria,Vienna,Staatsoper,2019-March-31,"Trojahn, Manfred",Orest,https://bachtrack.com/opera-listing/staatsoper/orest/31-march-2019/00-00
4359,Austria,Vienna,Staatsoper,2019-April-05,"Trojahn, Manfred",Orest,https://bachtrack.com/opera-listing/staatsoper/orest/31-march-2019/00-00
4360,Austria,Vienna,Staatsoper,2019-April-07,"Trojahn, Manfred",Orest,https://bachtrack.com/opera-listing/staatsoper/orest/31-march-2019/00-00
4361,Austria,Vienna,Staatsoper,2019-April-10,"Trojahn, Manfred",Orest,https://bachtrack.com/opera-listing/staatsoper/orest/31-march-2019/00-00
4362,Austria,Vienna,Staatsoper,2019-April-13,"Trojahn, Manfred",Orest,https://bachtrack.com/opera-listing/staatsoper/orest/31-march-2019/00-00
4363,Italy,Milan,La Scala,2019-March-31,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4364,Italy,Milan,La Scala,2019-April-03,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4365,Italy,Milan,La Scala,2019-April-06,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4366,Italy,Milan,La Scala,2019-April-09,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4367,Italy,Milan,La Scala,2019-April-13,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4368,Italy,Milan,La Scala,2019-April-16,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4369,Italy,Milan,La Scala,2019-April-19,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4370,Italy,Milan,La Scala,2019-April-24,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4371,Italy,Milan,La Scala,2019-April-27,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/la-scala/manon-lescaut/31-march-2019/20-00
4372,Hungary,Budapest,Müpa: Béla Bartók National Concert Hall,2019-March-31,"Puccini, Giacomo (1858-1924)",Crisantemi,https://bachtrack.com/concert-listing/mupa-bela-bartok-national-concert-hall/puccini-crisantemi-le-villi-semi-staged-performance/31-march-2019/19-30
4373,Germany,Frankfurt am Main,Oper Frankfurt,2019-March-31,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4374,Germany,Frankfurt am Main,Oper Frankfurt,2019-April-06,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4375,Germany,Frankfurt am Main,Oper Frankfurt,2019-April-13,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4376,Germany,Frankfurt am Main,Oper Frankfurt,2019-April-19,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4377,Germany,Frankfurt am Main,Oper Frankfurt,2019-April-26,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4378,Germany,Frankfurt am Main,Oper Frankfurt,2019-April-28,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4379,Germany,Frankfurt am Main,Oper Frankfurt,2019-May-04,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4380,Germany,Frankfurt am Main,Oper Frankfurt,2019-May-11,"Schreker, Franz (1878-1934)",Der Ferne Klang (The Distant Sound),https://bachtrack.com/opera-listing/oper-frankfurt/der-ferne-klang-the-distant-sound/31-march-2019/18-00
4381,Spain,Barcelona,Gran Teatre del Liceu,2019-April-01,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4382,Spain,Barcelona,Gran Teatre del Liceu,2019-April-02,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4383,Spain,Barcelona,Gran Teatre del Liceu,2019-April-04,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4384,Spain,Barcelona,Gran Teatre del Liceu,2019-April-05,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4385,Spain,Barcelona,Gran Teatre del Liceu,2019-April-07,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4386,Spain,Barcelona,Gran Teatre del Liceu,2019-April-08,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4387,Spain,Barcelona,Gran Teatre del Liceu,2019-April-10,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4388,Spain,Barcelona,Gran Teatre del Liceu,2019-April-11,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4389,Spain,Barcelona,Gran Teatre del Liceu,2019-April-13,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4390,Spain,Barcelona,Gran Teatre del Liceu,2019-April-14,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4391,Spain,Barcelona,Gran Teatre del Liceu,2019-April-15,"Ponchielli, Amilcare (1834-1886)",La Gioconda,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/la-gioconda/01-april-2019/20-00
4392,France,Paris,Opéra Bastille,2019-April-02,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4393,France,Paris,Opéra Bastille,2019-April-06,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4394,France,Paris,Opéra Bastille,2019-April-09,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4395,France,Paris,Opéra Bastille,2019-April-13,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4396,France,Paris,Opéra Bastille,2019-April-16,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4397,France,Paris,Opéra Bastille,2019-April-19,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4398,France,Paris,Opéra Bastille,2019-April-22,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4399,France,Paris,Opéra Bastille,2019-April-25,"Shostakovich, Dmitri (1906-1975)",Lady Macbeth of the Mtsensk District,https://bachtrack.com/opera-listing/opera-bastille/lady-macbeth-of-mtsensk/02-april-2019/19-30
4400,Belgium,Brussels,Palais des Beaux-Arts (BOZAR): Henri le Boeuf Concert Hall,2019-April-02,"Meyerbeer, Giacomo (1791-1864)",Robert le diable,https://bachtrack.com/opera-listing/bozar-main-hall/robert-le-diable/02-april-2019/18-00
4401,Belgium,Brussels,Palais des Beaux-Arts (BOZAR): Henri le Boeuf Concert Hall,2019-April-05,"Meyerbeer, Giacomo (1791-1864)",Robert le diable,https://bachtrack.com/opera-listing/bozar-main-hall/robert-le-diable/02-april-2019/18-00
4402,Austria,Vienna,Staatsoper,2019-April-04,"Puccini, Giacomo (1858-1924)",La bohème,https://bachtrack.com/opera-listing/staatsoper/la-boheme/04-april-2019/00-00
4403,Austria,Vienna,Staatsoper,2019-April-08,"Puccini, Giacomo (1858-1924)",La bohème,https://bachtrack.com/opera-listing/staatsoper/la-boheme/04-april-2019/00-00
4404,Austria,Vienna,Staatsoper,2019-April-11,"Puccini, Giacomo (1858-1924)",La bohème,https://bachtrack.com/opera-listing/staatsoper/la-boheme/04-april-2019/00-00
4405,Austria,Vienna,Staatsoper,2019-April-15,"Puccini, Giacomo (1858-1924)",La bohème,https://bachtrack.com/opera-listing/staatsoper/la-boheme/04-april-2019/00-00
4406,Germany,Munich,Nationaltheater,2019-April-04,"Mozart, Wolfgang Amadeus (1756-1791)",Die Entführung aus dem Serail (The Abduction from the Harem),https://bachtrack.com/opera-listing/nationaltheater-1927/die-entfuhrung-aus-dem-serail/04-april-2019/19-00
4407,Germany,Munich,Nationaltheater,2019-April-06,"Mozart, Wolfgang Amadeus (1756-1791)",Die Entführung aus dem Serail (The Abduction from the Harem),https://bachtrack.com/opera-listing/nationaltheater-1927/die-entfuhrung-aus-dem-serail/04-april-2019/19-00
4408,Germany,Munich,Nationaltheater,2019-April-09,"Mozart, Wolfgang Amadeus (1756-1791)",Die Entführung aus dem Serail (The Abduction from the Harem),https://bachtrack.com/opera-listing/nationaltheater-1927/die-entfuhrung-aus-dem-serail/04-april-2019/19-00
4409,France,Paris,Château de Versailles: Royal Opera House,2019-April-04,"Handel, George Frideric (1685-1759)",Rinaldo,https://bachtrack.com/opera-listing/chateau-de-versailles-royal-opera-house/rinaldo/04-april-2019/20-00
4410,France,Paris,Château de Versailles: Royal Opera House,2019-April-06,"Handel, George Frideric (1685-1759)",Rinaldo,https://bachtrack.com/opera-listing/chateau-de-versailles-royal-opera-house/rinaldo/04-april-2019/20-00
4411,France,Paris,Château de Versailles: Royal Opera House,2019-April-07,"Handel, George Frideric (1685-1759)",Rinaldo,https://bachtrack.com/opera-listing/chateau-de-versailles-royal-opera-house/rinaldo/04-april-2019/20-00
4412,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-04,"Mozart, Wolfgang Amadeus (1756-1791)",Don Giovanni,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/don-giovanni/04-april-2019/20-00
4413,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-09,"Mozart, Wolfgang Amadeus (1756-1791)",Don Giovanni,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/don-giovanni/04-april-2019/20-00
4414,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-12,"Mozart, Wolfgang Amadeus (1756-1791)",Don Giovanni,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/don-giovanni/04-april-2019/20-00
4415,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-15,"Mozart, Wolfgang Amadeus (1756-1791)",Don Giovanni,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/don-giovanni/04-april-2019/20-00
4416,United States,New York City,Lincoln Center: Metropolitan Opera House,2019-April-18,"Mozart, Wolfgang Amadeus (1756-1791)",Don Giovanni,https://bachtrack.com/opera-listing/lincoln-center-metropolitan-opera-house/don-giovanni/04-april-2019/20-00
4417,Germany,Munich,Nationaltheater,2019-April-05,"Puccini, Giacomo (1858-1924)",Madama Butterfly,https://bachtrack.com/opera-listing/nationaltheater-1927/madama-butterfly/05-april-2019/19-00
4418,Germany,Munich,Nationaltheater,2019-April-07,"Puccini, Giacomo (1858-1924)",Madama Butterfly,https://bachtrack.com/opera-listing/nationaltheater-1927/madama-butterfly/05-april-2019/19-00
4419,Germany,Munich,Nationaltheater,2019-April-10,"Puccini, Giacomo (1858-1924)",Madama Butterfly,https://bachtrack.com/opera-listing/nationaltheater-1927/madama-butterfly/05-april-2019/19-00
4420,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-05,"Gershwin, George (1898-1937)",Porgy and Bess,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/porgy-and-bess/05-april-2019/18-00
4421,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-06,"Gershwin, George (1898-1937)",Porgy and Bess,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/porgy-and-bess/05-april-2019/18-00
4422,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-07,"Gershwin, George (1898-1937)",Porgy and Bess,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/porgy-and-bess/05-april-2019/18-00
4423,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-13,"Gershwin, George (1898-1937)",Porgy and Bess,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/porgy-and-bess/05-april-2019/18-00
4424,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-16,"Gershwin, George (1898-1937)",Porgy and Bess,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/porgy-and-bess/05-april-2019/18-00
4425,Hungary,Budapest,Erkel Színház (Erkel Theatre),2019-April-17,"Gershwin, George (1898-1937)",Porgy and Bess,https://bachtrack.com/opera-listing/erkel-szinhaz-erkel-theatre/porgy-and-bess/05-april-2019/18-00
4426,Germany,Berlin,Deutsche Oper,2019-April-05,"Wagner, Richard (1813-1883)","Rienzi, der Letze der Tribunen",https://bachtrack.com/opera-listing/deutsche-oper/rienzi-der-letze-der-tribunen/05-april-2019/19-30
4427,Germany,Berlin,Deutsche Oper,2019-April-18,"Wagner, Richard (1813-1883)","Rienzi, der Letze der Tribunen",https://bachtrack.com/opera-listing/deutsche-oper/rienzi-der-letze-der-tribunen/05-april-2019/19-30
