,work,composer,date
484,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1897-02-14
485,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1897-11-08
486,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1897-11-14
487,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1897-11-18
488,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1898-12-08
489,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1899-12-31
490,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-01-03
491,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-01-21
492,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-01-28
493,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-02-19
494,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-03-24
495,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-11-02
496,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1900-11-28
497,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1902-10-24
498,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1902-11-02
499,Le Barbier de Séville [VF Castil-Blaze 1824],Gioachino Rossini,1913-03-28
500,Il Barbiere di Siviglia,Gioachino Rossini,1853-08-31
501,Il Barbiere di Siviglia,Gioachino Rossini,1854-03-28
502,Il Barbiere di Siviglia,Gioachino Rossini,1859-12-20
503,Il Barbiere di Siviglia,Gioachino Rossini,1860-11-14
504,Il Barbiere di Siviglia,Gioachino Rossini,1861-08-20
505,Il Barbiere di Siviglia,Gioachino Rossini,1864-08-24
506,Il Barbiere di Siviglia,Gioachino Rossini,1864-12-11
507,Il Barbiere di Siviglia,Gioachino Rossini,1866-04-14
508,Il Barbiere di Siviglia,Gioachino Rossini,1866-07-24
509,Il Barbiere di Siviglia,Gioachino Rossini,1866-12-28
510,Il Barbiere di Siviglia,Gioachino Rossini,1868-07-27
511,Il Barbiere di Siviglia,Gioachino Rossini,1868-07-31
512,Il Barbiere di Siviglia,Gioachino Rossini,1868-08-27
513,Il Barbiere di Siviglia,Gioachino Rossini,1914-03-22
514,Il Barbiere di Siviglia,Gioachino Rossini,2010-09-24
515,Il Barbiere di Siviglia,Gioachino Rossini,2010-09-26
516,Il Barbiere di Siviglia,Gioachino Rossini,2010-09-28
517,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-01
518,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-03
519,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-05
520,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-08
521,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-09
522,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-13
523,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-15
524,Il Barbiere di Siviglia,Gioachino Rossini,2010-10-17
525,Il Barbiere di Siviglia,Gioachino Rossini,2010-12-16
526,Il Barbiere di Siviglia,Gioachino Rossini,2010-12-17
527,Il Barbiere di Siviglia,Gioachino Rossini,2010-12-29
528,Il Barbiere di Siviglia,Gioachino Rossini,2011-01-02
529,Il Barbiere di Siviglia,Gioachino Rossini,2011-01-04
530,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-18
531,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-19
532,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-20
533,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-22
534,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-23
535,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-25
536,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-26
537,Il Barbiere di Siviglia,Gioachino Rossini,2011-03-27
538,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-03
539,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-05
540,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-05
541,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-06
542,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-19
543,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-19
544,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-20
545,Il Barbiere di Siviglia,Gioachino Rossini,2012-01-21
546,Il Barbiere di Siviglia,Gioachino Rossini,2012-05-04
547,Il Barbiere di Siviglia,Gioachino Rossini,2012-06-14
548,Il Barbiere di Siviglia,Gioachino Rossini,2012-06-21
549,Il Barbiere di Siviglia,Gioachino Rossini,2012-07-18
550,Il Barbiere di Siviglia,Gioachino Rossini,2012-08-29
551,Il Barbiere di Siviglia,Gioachino Rossini,2012-09-01
552,Il Barbiere di Siviglia,Gioachino Rossini,2012-09-28
553,Il Barbiere di Siviglia,Gioachino Rossini,2012-09-30
554,Il Barbiere di Siviglia,Gioachino Rossini,2012-10-01
555,Il Barbiere di Siviglia,Gioachino Rossini,2012-10-02
556,Il Barbiere di Siviglia,Gioachino Rossini,2012-10-04
557,Il Barbiere di Siviglia,Gioachino Rossini,2012-10-05
558,Il Barbiere di Siviglia,Gioachino Rossini,2012-10-06
559,Il Barbiere di Siviglia,Gioachino Rossini,2012-10-07
560,Il Barbiere di Siviglia,Gioachino Rossini,2013-02-25
561,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-05
562,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-07
563,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-07
564,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-09
565,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-18
566,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-18
567,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-19
568,Il Barbiere di Siviglia,Gioachino Rossini,2013-04-19
569,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-14
570,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-16
571,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-18
572,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-21
573,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-23
574,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-26
575,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-28
576,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-30
577,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-30
578,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-30
579,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-31
580,Il Barbiere di Siviglia,Gioachino Rossini,2013-05-31
581,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-01
582,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-02
583,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-13
584,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-13
585,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-14
586,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-15
587,Il Barbiere di Siviglia,Gioachino Rossini,2013-06-20
588,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-06
589,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-19
590,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-20
591,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-21
592,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-23
593,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-24
594,Il Barbiere di Siviglia,Gioachino Rossini,2013-07-25
595,"La Barcarolle, ou l’Amour et la musique",Daniel-François-Esprit Auber,2016-01-18
596,La Bataille de Denain,Gioseffo Catrufo,1816-11-28
597,La Bataille de Denain,Gioseffo Catrufo,1816-12-01
598,Les Bavards,Jacques Offenbach,2010-10-05
599,Béatrice et Bénédict,Hector Berlioz,1870-03-22
600,Béatrice et Bénédict,Hector Berlioz,1881-10-23
601,Béatrice et Bénédict,Hector Berlioz,1881-10-30
602,Béatrice et Bénédict,Hector Berlioz,1882-11-19
603,Béatrice et Bénédict,Hector Berlioz,1882-11-26
604,Béatrice et Bénédict,Hector Berlioz,1885-12-06
605,Béatrice et Bénédict,Hector Berlioz,1885-12-13
606,Béatrice et Bénédict,Hector Berlioz,1888-03-30
607,Béatrice et Bénédict,Hector Berlioz,1889-05-23
608,Béatrice et Bénédict,Hector Berlioz,1889-12-15
609,Béatrice et Bénédict,Hector Berlioz,1891-03-27
610,Béatrice et Bénédict,Hector Berlioz,1897-01-17
611,Béatrice et Bénédict,Hector Berlioz,1897-01-24
612,Béatrice et Bénédict,Hector Berlioz,2010-05-20
613,Béatrice et Bénédict,Hector Berlioz,2010-05-29
614,Béatrice et Bénédict,Hector Berlioz,2010-05-30
615,Béatrice et Bénédict,Hector Berlioz,2012-06-01
616,Béatrice et Bénédict,Hector Berlioz,2012-09-09
617,Béatrice et Bénédict,Hector Berlioz,2012-12-07
618,Béatrice et Bénédict,Hector Berlioz,2013-08-23
619,Béatrice et Bénédict,Hector Berlioz,2013-08-31
620,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,1967-12-08
621,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,1967-12-10
622,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,1971-02-12
623,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,1971-02-14
624,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,1971-02-25
625,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-01-01
626,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-14
627,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-16
628,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-18
629,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-18
630,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-19
631,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-20
632,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-20
633,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-21
634,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-22
635,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-22
636,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-23
637,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-26
638,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-27
639,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-28
640,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-28
641,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-29
642,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-30
643,La Belle au bois dormant,Pyotr Il′yich Tchaikovsky,2012-12-31
644,La Belle Hélène,Jacques Offenbach,1900-01-17
645,La Belle Hélène,Jacques Offenbach,1900-01-19
646,La Belle Hélène,Jacques Offenbach,1900-01-21
647,La Belle Hélène,Jacques Offenbach,1900-01-29
648,La Belle Hélène,Jacques Offenbach,1900-03-12
649,La Belle Hélène,Jacques Offenbach,1990-07-01
650,La Belle Hélène,Jacques Offenbach,1998-02-27
651,La Belle Hélène,Jacques Offenbach,1998-06-01
652,La Belle Hélène,Jacques Offenbach,2004-07-01
653,La Belle Hélène,Jacques Offenbach,2007-01-01
654,La Belle Hélène,Jacques Offenbach,2007-11-01
655,La Belle Hélène,Jacques Offenbach,2008-11-01
656,La Belle Hélène,Jacques Offenbach,2009-03-13
657,La Belle Hélène,Jacques Offenbach,2009-03-14
658,La Belle Hélène,Jacques Offenbach,2009-03-15
659,La Belle Hélène,Jacques Offenbach,2009-03-15
660,La Belle Hélène,Jacques Offenbach,2010-12-19
661,La Belle Hélène,Jacques Offenbach,2010-12-21
662,La Belle Hélène,Jacques Offenbach,2010-12-23
663,La Belle Hélène,Jacques Offenbach,2010-12-26
