,composer,complete_name,dates,uri,work
2310,Bruun,Peter Bruun,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bruun,Splinten fra Argo 
2311,Mendoza,Elena Mendoza,(b.1973),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mendoza,La ciudad de las mentiras 
2312,"Andre,M",Mark Andre,(b.1964),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Andre,M",Wunderzaichen 
2313,Gaxie,Sébastien Gaxie,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gaxie,Je suis un homme ridicule 
2314,Hersant,Philippe Hersant,(b.1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hersant,Tristia 
2315,Paris,François Paris,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Paris,Maria Republica 
2316,Hatze,Josip Hatze,(1879–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hatze,Adel i Mara 
2317,Lendvay,Kamilló Lendvay,(b.1928),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lendvay,La Putain respectueuse 
2318,Mezei,Gábor Péter Mezei,(b.1982),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mezei,Opposite the Catafalque 
2319,Colasanti,Silvia Colasanti,(b.1975),http://operabase.com/visual.cgi??lang=en&is=opera&by=Colasanti,La metamorfosi 
2320,Bernardini,Marcello Bernardini,(1730–1799),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bernardini,Furberia e puntiglio 
2321,Bibalo,Antonio Bibalo,(1922–2008),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bibalo,Froken Julie 
2322,Castelnuovo-Tedesco,Mario Castelnuovo-Tedesco,(1895–1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Castelnuovo-Tedesco,The Importance of Being Earnest 
2323,Hazon,Roberto Hazon,(1930–2006),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hazon,Agenzia matrimoniale 
2324,Mariani,Giovanni Battista Mariani,(1634–1697),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mariani,La Lisarda 
2325,Marinelli,Gaetano Marinelli,(1754–1820),http://operabase.com/visual.cgi??lang=en&is=opera&by=Marinelli,La vendetta di Medea 
2326,"Scarlatti,G",Giuseppe Scarlatti,(1718–1777),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Scarlatti,G",Dove e amore e gelosia 
2327,Colla,Alberto Colla,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Colla,Delitto e Dovere 
2328,Frisina,Marco Frisina,(b.1954),http://operabase.com/visual.cgi??lang=en&is=opera&by=Frisina,In hoc Signo 
2329,Zanettovich,Daniele Zanettovich,(b.1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Zanettovich,Marco Polo 
2330,Serksnyte,Raminta Šerkšnytė,(b.1975),http://operabase.com/visual.cgi??lang=en&is=opera&by=Serksnyte,Five Mary's Miracles [c]
2331,Boquiren,Sidney Marquez Boquiren,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Boquiren,Independence Eve 
2332,Zelenski,Władysław Żeleński,(1837–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Zelenski,Goplana 
2333,Zebeljan,Isidora Zebeljan,(b.1967),http://operabase.com/visual.cgi??lang=en&is=opera&by=Zebeljan,Simon das Findelkind 
2334,Backman,Catharina Backman,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Backman,Svavande damen 
2335,Lidholm,Ingvar Lidholm,(b.1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lidholm,Ein Traumspiel 
2336,Golob,Jani Golob,(b.1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Golob,Ljubezen Kapital 
2337,Lazar,Milko Lazar,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lazar,The Tenth Daughter 
2338,Saygun,Ahmed Adnan Saygun,(1907–1991),http://operabase.com/visual.cgi??lang=en&is=opera&by=Saygun,Ozsoy 
2339,Wigglesworth,Ryan Wigglesworth,(b.1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wigglesworth,The Winter's Tale 
2340,Gasser,Nolan Gasser,(b.1964),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gasser,The Secret Garden 
2341,"Martin,J",Jorge Martín,(b.1959),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Martin,J",Before Night Falls 
2342,Glover,John Glover,"
 (personal/ official website)  (email address is available to subscribing opera companies)  composer. compositeur. compositore.  Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Glover,Lucy 
2343,Brachtel,Benedikt Brachtel,(b.1985),http://operabase.com/visual.cgi??lang=en&is=opera&by=Brachtel,[catarsi] [c]
2344,Farr,Gareth Farr,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Farr,The Bone Feeder 
2345,Chukhadjian,Tigran Chukhadjian,(1837–1898),http://operabase.com/visual.cgi??lang=en&is=opera&by=Chukhadjian,Arshak II 
2346,Tedesco,Diego Tedesco,"
 Argentine composer. compositeur argentin. compositore argentino. argentinischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Tedesco,El fiord 
2347,Perusso,Mario Perusso,(b.1936),http://operabase.com/visual.cgi??lang=en&is=opera&by=Perusso,Bebe Dom o La Ciudad Planeta 
2348,Brand,Max Brand,(1896–1980),http://operabase.com/visual.cgi??lang=en&is=opera&by=Brand,Stormy Interlude 
2349,Dienz,Christof Dienz,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dienz,Soma 
2350,Loschel,Hannes Löschel,(b.1963),http://operabase.com/visual.cgi??lang=en&is=opera&by=Loschel,Nemesis 
2351,Nepomuceno,Alberto Nepomuceno,(1864–1920),http://operabase.com/visual.cgi??lang=en&is=opera&by=Nepomuceno,Artemisia 
2352,Riederer,Fernando Riederer,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Riederer,Inventur 
2353,"Davies,V",Victor Davies,(b.1939),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Davies,V","Earnest, The Importance of Being "
2354,Qing,Yin Qing,(b.1954),http://operabase.com/visual.cgi??lang=en&is=opera&by=Qing,The Long March 
2355,Bodorova,Sylvie Bodorová,(b.1954),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bodorova,The Legend of the Catherine 
2356,Mica,František Antonín Míča,(1694–1744),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mica,Operosa terni Colossi Moles 
2357,Kucera,Jan Kučera,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kucera,Ruda Marie 
2358,Eichmann,Dietrich Eichmann,(b.1966),http://operabase.com/visual.cgi??lang=en&is=opera&by=Eichmann,Schwarze Baren 
2359,Floros,Marc-Aurel Floros,(b.1971),http://operabase.com/visual.cgi??lang=en&is=opera&by=Floros,Adriana 
2360,Kraus-Hubner,Hans Kraus-Hübner,(b.1941),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kraus-Hubner,"Oh, wie schon ist Panama [c]"
2361,Reukauf,Andres Reukauf,(b.1972),http://operabase.com/visual.cgi??lang=en&is=opera&by=Reukauf,Zorro jagt den Carmen-Schatz 
2362,Schulze,Tristan Schulze,(b.1964),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schulze,Patchwork [c]
2363,Agerfeldt Olesen,Thomas Agerfeldt Olesen,(b.1969),http://operabase.com/visual.cgi??lang=en&is=opera&by=Agerfeldt Olesen,The Picture of Dorian Gray 
2364,Holten,Bo Holten,(b.1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Holten,Gesualdo 
2365,Norgard,Per Nørgård,(b.1932),http://operabase.com/visual.cgi??lang=en&is=opera&by=Norgard,Nuit des hommes 
2366,Tuur,Erkki-Sven Tüür,(b.1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Tuur,Wallenberg 
2367,Mahmoud,Hossam Mahmoud,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mahmoud,Tahrir 
2368,Torrejon y Velasco,Tomás de Torrejón y Velasco,(1644–1728),http://operabase.com/visual.cgi??lang=en&is=opera&by=Torrejon y Velasco,La purpura de la rosa 
2369,Rautavaara,Einojuhani Rautavaara,(1928–2016),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rautavaara,The Mine 
2370,Aboulker,Isabelle Aboulker,(b.1938),http://operabase.com/visual.cgi??lang=en&is=opera&by=Aboulker,Jeremy Fischer [c]
2371,Mariotte,Antoine Mariotte,(1875–1944),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mariotte,Salome 
2372,Hurel,Philippe Hurel,(b.1955),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hurel,Les Pigeons d'argile 
2373,Lauba,Christian Lauba,(b.1952),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lauba,La Lettre des sables 
2374,"Petit,J",Jean-Claude Petit,(b.1943),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Petit,J",Colomba 
2375,Ivicevic,Mirela Ivičević,(b.1980),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ivicevic,Eine klitzikleine Sache 
2376,Varga,Judit Varga,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Varga,Love 
2377,Gryllus,Samu Gryllus,(b.1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gryllus,Two Women 
2378,Bjarnason,Daníel Bjarnason,(b.1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bjarnason,Brodre 
2379,Scelsi,Giacinto Scelsi,(1905–1988),http://operabase.com/visual.cgi??lang=en&is=opera&by=Scelsi,Chants du Capricorne 
2380,Molino,Andrea Molino,(b.1964),http://operabase.com/visual.cgi??lang=en&is=opera&by=Molino,qui non c'e perche 
2381,Solbiati,Alessandro Solbiati,(b.1956),http://operabase.com/visual.cgi??lang=en&is=opera&by=Solbiati,Il suono giallo 
2382,Matsumura,Teizo Matsumura,(1929–2007),http://operabase.com/visual.cgi??lang=en&is=opera&by=Matsumura,Silence 
2383,Ikebe,Ikebe Shin'ichirō,(b.1943),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ikebe,Rokumeikan 
2384,Wolfson,Jaime Wolfson,(b.1974),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolfson,Axi 
2385,Rozycki,Ludomir Różycki,(1883–1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rozycki,Eros i Psyche 
2386,Arnold,Malcolm Sir Arnold,(1921–2006),http://operabase.com/visual.cgi??lang=en&is=opera&by=Arnold,The Dancing Master 
2387,"Herbert,M",Matthew Herbert,(b.1972),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Herbert,M",The Crackle 
2388,Moody,Howard Moody,(b.1964),http://operabase.com/visual.cgi??lang=en&is=opera&by=Moody,Sindbad [c]
2389,Talbot,Joby Talbot,(b.1971),http://operabase.com/visual.cgi??lang=en&is=opera&by=Talbot,Everest 
2390,"Wilson,I",Ian Wilson,(b.1964),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Wilson,I",Minsk 
2391,Laitman,Lori Laitman,"
 (personal/ official website)  (email address is available to subscribing opera companies) American composer. compositrice amÃ©ricaine. compositrice americana. amerikanische Komponistin.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Laitman,The Scarlet Letter 
2392,Okoye,Nkeiru Okoye,(b.1972),http://operabase.com/visual.cgi??lang=en&is=opera&by=Okoye,Harriet Tubman 
2393,DiChiera,David DiChiera,(b.1935),http://operabase.com/visual.cgi??lang=en&is=opera&by=DiChiera,Cyrano 
2394,"Gordon,M",Michael Gordon,(b.1956),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Gordon,M",Van Gogh 
2395,"Harris,M",Matthew Harris,(b.1956),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Harris,M",The Mark of Cain 
2396,Levy,Marvin David Levy,(1932–2015),http://operabase.com/visual.cgi??lang=en&is=opera&by=Levy,Mourning Becomes Electra 
2397,Machover,Tod Machover,(b.1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=Machover,Death and the Powers 
2398,"Schwartz,P",Paul Schwartz,(b.1956),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Schwartz,P",Orpheus '68 
2399,Sonenberg,Daniel Sonenberg,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Sonenberg,The Summer King 
2400,Wallace,Stewart Wallace,(b.1960),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wallace,Hopper's wife 
2401,Lamarque Pons,Jaurés Lamarque Pons,(1917–1982),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lamarque Pons,Marta Gruni 
2402,Ruiz,Federico Ruiz,(b.1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ruiz,La mujer de espaldas 
2403,Chenchen,Liu Chenchen,"
  . . .  .",http://operabase.com/visual.cgi??lang=en&is=opera&by=Chenchen,A Dream of Fragrancy 
2404,Chenna,Andrea Chenna,"
 Italian composer. compositeur italien. compositore italiano. italienischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Chenna,Canti dall'inferno 
2405,"Ortega,M",Miguel Ortega,"
  composer and +. compositeur et +. compositore e +.  Komponist und +.","http://operabase.com/visual.cgi??lang=en&is=opera&by=Ortega,M",El guardian de los cuentos [c]
2406,Piche,Jean Piche,"
  composer and +. compositeur et +. compositore e +.  Komponist und +.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Piche,Yo soy la desintegracion 
2407,Villalba,Santiago Villalba,(b.1982),http://operabase.com/visual.cgi??lang=en&is=opera&by=Villalba,Don Juan 
2408,Fourgon,Michel Fourgon,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Fourgon,Lolo Ferrari 
2409,Ibere de Lemos,Arthur Iberê de Lemos,(1901–1967),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ibere de Lemos,A Ceia dos Cardeais 
2410,Estacio,John Estacio,(b.1966),http://operabase.com/visual.cgi??lang=en&is=opera&by=Estacio,Filumena 
2411,Michaud,Pierre Michaud,(b.1974),http://operabase.com/visual.cgi??lang=en&is=opera&by=Michaud,Le reve de Gregoire 
2412,Klusak,Jan Klusák [Porges],(b.1934),http://operabase.com/visual.cgi??lang=en&is=opera&by=Klusak,Filoktetes 
2413,"Bach,CPE",Carl Philipp Emanuel Bach,(1714–1788),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Bach,CPE",Johannes-Passion 
2414,Augst,Oliver Augst,(b.1962),http://operabase.com/visual.cgi??lang=en&is=opera&by=Augst,Stadt der 1000 Feuer 
2415,Klemmstein,Eberhard Klemmstein,(b.1941),http://operabase.com/visual.cgi??lang=en&is=opera&by=Klemmstein,Die wilden Schwane 
2416,Leuschner,Felix Leuschner,(b.1978),http://operabase.com/visual.cgi??lang=en&is=opera&by=Leuschner,Sprung in die Leere 
2417,Schnebel,Dieter Schnebel,(b.1930),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schnebel,Utopien 
2418,von Bose,Hans-Jürgen von Bose,(b.1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=von Bose,Verkehr mit Gespenstern 
2419,Skovmand,Laila Skovmand,(b.1969),http://operabase.com/visual.cgi??lang=en&is=opera&by=Skovmand,AquaSonic 
2420,Palau,Manuel Palau,(1893–1967),http://operabase.com/visual.cgi??lang=en&is=opera&by=Palau,Maror 
2421,Valverde,Joaquín Valverde,(1846–1910),http://operabase.com/visual.cgi??lang=en&is=opera&by=Valverde,El terrible Perez 
2422,Wennakoski,Lotta Wennäkoski,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wennakoski,Wunderbar! 
2423,Pohjola,Seppo Pohjola,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pohjola,The Maiden of Harrbada 
2424,Dubois,Théodore Dubois,(1837–1924),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dubois,Aben Hamet 
2425,Magnard,Albéric Magnard,(1865–1914),http://operabase.com/visual.cgi??lang=en&is=opera&by=Magnard,Berenice 
2426,Dupin,Marc-Olivier Dupin,(b.1954),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dupin,Robert le Cochon [c]
2427,Lavandier,Arthur Lavandier,(b.1987),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lavandier,Le Premier Meurtre 
2428,"Wagner,Reinhardt",Reinhardt Wagner,(b.1956),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Wagner,Reinhardt",Par-dela les Marronniers 
2429,Walter,David Walter,(b.1958),http://operabase.com/visual.cgi??lang=en&is=opera&by=Walter,La jeune fille sans mains 
2430,Skender,Ivan Josip Skender,(b.1981),http://operabase.com/visual.cgi??lang=en&is=opera&by=Skender,Stribor's Forest 
2431,Balfe,Michael William Balfe,(1808–1870),http://operabase.com/visual.cgi??lang=en&is=opera&by=Balfe,The Sleeping Queen 
2432,Feo,Francesco Feo,(1691–1761),http://operabase.com/visual.cgi??lang=en&is=opera&by=Feo,Rosicca e Morano 
2433,Sannicandro,Valerio Sannicandro,"
 (personal/ official website)  (email address is available to subscribing opera companies) Italian composer and conductor. compositeur et chef d'orchestre italien. compositore e direttore d'orchestra italiano. italienischer Komponist und Dirigent.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Sannicandro,Doglie 
2434,Scapucci,Mario Guido Scapucci,"
  (email address is available to subscribing opera companies) Italian composer. compositeur italien. compositore italiano. italienischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Scapucci,Euridice e Orfeo 
2435,Taglietti,Stefano Taglietti,"
http://www.cidim.it/cidim/content/314619?id=242428&nc=Stefano_Taglietti (other) Italian composer. compositeur italien. compositore italiano. italienischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Taglietti,Idroscalo Pasolini 
2436,Carlone,Fabrizio Carlone,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Carlone,Bonjour M Gaugin 
2437,Furlani,Paolo Furlani,(b.1964),http://operabase.com/visual.cgi??lang=en&is=opera&by=Furlani,The Water Babies [c]
2438,Mancuso,Giovanni Mancuso,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mancuso,Il ritorno dei Chironomidi 
2439,Mukhamedjanov,Sydyk Mukhamedjanov,(1924–1991),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mukhamedjanov,Aisulu 
2440,Traore,Rokia Traoré,(b.1974),http://operabase.com/visual.cgi??lang=en&is=opera&by=Traore,Desdemona 
2441,Murdorj,L Murdorj,(1915–1996),http://operabase.com/visual.cgi??lang=en&is=opera&by=Murdorj,Khukhuu Namjil 
2442,ter Veldhuis,Jacob ter Veldhuis,(b.1951),http://operabase.com/visual.cgi??lang=en&is=opera&by=ter Veldhuis,The News 
2443,Norderval,Kristin Norderval,"
 (personal/ official website)  (email address is available to subscribing opera companies) Norwegian composer and soprano. compositrice et soprano norvÃ©gienne. compositrice e soprano norvegese. norwegische Komponistin und Sopranistin.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Norderval,The Trials of Patricia Isasa 
2444,Hovland,Egil Hovland,(1924–2013),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hovland,Fange og fri 
2445,Blecharz,Wojtek Blecharz,(b.1981),http://operabase.com/visual.cgi??lang=en&is=opera&by=Blecharz,Transcryptum 
2446,Kupczak,Sławomir Kupczak,(b.1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kupczak,Voyager 
2447,Stanczyk,Marcin Stańczyk,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Stanczyk,Solarize 
2448,Wojciechowski,Sławomir Wojciechowski,(b.1971),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wojciechowski,Zwyciestwo nad sloncem 
2449,Cordeiro da Silva,João Cordeiro da Silva,(1735–1808),http://operabase.com/visual.cgi??lang=en&is=opera&by=Cordeiro da Silva,Lindane e Dalmiro 
2450,Ryvkin,Vadim Ryvkin,"
 Russian composer. compositeur russe. compositore russo. russischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Ryvkin,Adventures of Ludvig and Tutta [c]
2451,Sedelnikov,Gleb Sedelnikov,(1944–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Sedelnikov,Poor Folk 
2452,"Dunayevsky,M",Maksim Dunayevsky,(b.1945),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Dunayevsky,M",The Three Musketeers 
2453,Wikstrom,Inger Wikström,(b.1939),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wikstrom,"Raoul Wallenberg, saknad "
2454,Aslund,Viktor Åslund,"
 (personal/ official website)  (email address is available to subscribing opera companies) Swedish conductor and composer. chef d'orchestre et compositeur suÃ©dois. direttore d'orchestra e compositore svedese. schwedischer Dirigent und Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Aslund,Der Steppenwolf 
