,genre,name,uri,composer,year,country
36220,Opera,"Volupta, reine d'Ocréa",/catalog/20100685,Mac Lherty,1926,France
36221,Opera,Voluptata,/catalog/10119271,Paul Marcelles,1904,France
36222,Opera,Volzhskaya ballada (Volga Ballad),/catalog/10133536,German Leont'yevich Zhukovsky,1968,Ukraine
36223,Opera,Vom anderen Ufer,/catalog/10126266,Gerhard Rischka,1927,Poland
36224,Opera,Vom Ende der Unschuld,/catalog/19963019,Stephan Peiffer,2013,Germany
36225,Opera,"Vom Äffchen, das eine Brille trug",/catalog/10130989,Siegfried Tiefensee,1973,Germany
36226,Opera,Vom Fischer und seiner Frau,/catalog/19963020,Ingfried Hoffmann,2010,Germany
36227,Opera,vom guten ton – die welt ist voll geplapper,/catalog/20100246,Thomas Beimel,2012,Germany
36228,Opera,Vom Lärm der Welt,/catalog/19963021,Sven Helbig,2014,Germany
36229,Opera,Los vom Manne,/catalog/10115131,Hermann Jäger,1908,Germany
36230,Opera,"Vom Mädchen, das nicht schlafen wollte",/catalog/19963022,Marius Felix Lange,2014,Germany
36231,Opera,Vom Meer,/catalog/19963023,Alexander Muno,2011,Germany
36232,Opera,Die von drüben,/catalog/10129809,Hermann Stein,1921,Germany
36233,Opera,"Von einem Jungen, der den Wald entdeckte",/catalog/10112881,Joachim Gruner,1972,Germany
36234,Opera,Von Hamburg nach Paris,/catalog/10112828,Max Gross,1902,Germany
36235,Opera,Von heute auf morgen,/catalog/10128394,Arnold Schoenberg,1930,Germany
36236,Opera,Die von Humpenburg,/catalog/10130962,[Karl Paumgarten] Friedrich von Thul,1884,Austria
36237,Opera,Eine von Moulin Rouge,/catalog/10113922,Joseph Hellmesberger,1906,Austria
36238,Opera,Von Sieben die Häßlichste,/catalog/10125417,Alois Radlegger,1904,Czech Republic
36239,Opera,Voodoo,/catalog/10110474,Lawrence Freeman,1928,United States
36240,Opera,Vor der Hochzeit,/catalog/10120543,Gustav Michaelis,1867,Germany
36241,Opera,Vor der Hochzeit,/catalog/10128482,Louis Schubert,1880,Germany
36242,Opera,Vor Gott gilt das Gebet,/catalog/10101138,Youry von Arnold,1852,Russia
36243,Opera,Die vormahlige Zittauische Kirchen Reformation,/catalog/10116644,Johann Krieger,1721,Germany
36244,Opera,Der Vormund wider Willen,/catalog/10117653,Joseph Lederer (2),1937,Germany
36245,Opera,Die vornehmen Wirte,/catalog/10128405,Bernhard Scholz,1883,Germany
36246,Opera,Voro vestuvės (The Spider's Wedding),/catalog/19963024,Zita Bružaitė,2007,Lithuania
36247,Opera,Vorsicht Diana,/catalog/10128300,Ludwig Schmidseder,1943,Germany
36248,Opera,Die Vorstädtler,/catalog/10116075,Karl Kleiber,1864,Austria
36249,Opera,Il vortice,/catalog/10126721,Renzo Rossellini,1958,Italy
36250,Opera,Vosemnadtsat' let (Eighteen Years),/catalog/10129485,Vasily Pavlovich Solov'yov-Sedoy,1967,Russia
36251,Opera,"Vospitaniye, ili Vot pridanoye",/catalog/10131940,Aleksey Nikolayevich Verstovsky,1824,Russia
36252,Opera,Voss,/catalog/10120066,Richard Meale,1986,Australia
36253,Opera,Vosstaniye Vose (Vose's Uprising),/catalog/10101655,Sergey Artem'yevich Balasanian,1939,Tajikistan
36254,Opera,Il voto,/catalog/10131682,Pietro Vallini,1894,Italy
36255,Opera,Votre Faust,/catalog/10125030,Henri Pousseur,1969,Italy
36256,Opera,Vouvray,/catalog/20100672,Rodolphe Hermann,1929,France
36257,Opera,Vox populi,/catalog/10130109,Otto Stransky,1919,Austria
36258,Opera,The Voyage,/catalog/10112137,Philip Glass,1992,United States
36259,Opera,Voyage autour de ma chambre,/catalog/10112802,Albert Grisar,1859,France
36260,Opera,Le voyage aux Alpes,/catalog/10118577,Henry Lucas,1899,France
36261,Opera,Une voyage aux Pyrenées,/catalog/10117127,Georges Lamothe,1872,France
36262,Opera,Le voyage dans la lune,/catalog/10122413,Jacques Offenbach,1875,France
36263,Opera,Le voyage de Corbillon,/catalog/10126495,Victor Roger,1896,France
36264,Opera,Le voyage de MM. Dunanan père et fils,/catalog/10122414,Jacques Offenbach,1862,France
36265,Opera,Le voyage de tante Isabelle,/catalog/10110234,Henry Vatin,1908,France
36266,Opera,Le voyage de Tschoung-Li,/catalog/10102839,Louis Beydts,1932,France
36267,Opera,Le voyage du petit marquis,/catalog/10102638,Firmin Bernicat,1876,France
36268,Opera,Le voyage en Amérique,/catalog/10114180,[Florimond Ronger] Hervé,1880,France
36269,Opera,Le voyage en Chine,/catalog/10102089,François Bazin,1865,France
36270,Opera,Le voyage en Ecosse,/catalog/10126496,Victor Roger,1888,France
36271,Opera,Le voyage en Suisse,/catalog/10131825,Jean Baptiste van der Velpen,1873,Belgium
36272,Opera,Le voyage impromptu,/catalog/10122771,Antonio Francesco Gaetano Saverio Pacini,1806,France
36273,Opera,Le voyage incognito,/catalog/10111201,Ferdinand Gasse,1819,France
36274,Opera,Le voyage а la cour,/catalog/10105324,Gioseffo Catrufo,1825,France
36275,Opera,The Voyage of Edgar Allan Poe,/catalog/10100992,Dominick Argento,1976,United States
36276,Opera,The Voyage of the Catarineta,/catalog/19962826,Thomas Eastwood,1992,United Kingdom
36277,Opera,Voyager,/catalog/19963025,Sławomir Kupczak,2015,Poland
36278,Opera,Les voyages de l'Amour,/catalog/10103426,Joseph Bodin de Boismortier,1736,France
36279,Opera,Un voyageur en chambre,/catalog/10126370,Victor Robillard,1890,France
36280,Opera,Un voyage а Vénise,/catalog/10125847,Albert Renaud,1896,France
36281,Opera,Voyevoda (The Provincial Governor),/catalog/10130731,Pyotr Il'yich Tchaikovsky,1869,Russia
36282,Opera,Voyna e salamandrami (War with the Salamanders),/catalog/10131548,Vladislav Aleksandrovich Uspensky,1984,Russia
36283,Opera,Voyna i mir (War and Peace),/catalog/10125143,Sergey Prokofiev,1957,Russia
36284,Opera,La voz del silencio,/catalog/19961450,Mario Perusso,1969,Argentina
36285,Opera,Una voz in off,/catalog/10121056,Xavier Montsalvatge,1962,Spain
36286,Opera,Vozvrashchonyy May (Reborn May),/catalog/10114738,Vitaly Serhiyovych Hubarenko,1974,Ukraine
36287,Opera,V plenu u yablon',/catalog/10105803,Oles' Chishko,1931,Ukraine
36288,Opera,Les vêpres siciliennes,/catalog/10131884,Giuseppe Verdi,1855,France
36289,Opera,V pushchakh Poles'ya,/catalog/10103363,Anatoly Vasil'yevich Bogatïryov,1939,Belarus
36290,Opera,Vracara (The Sorceress),/catalog/10115225,Davorin Jenko,1882,Serbia
36291,Opera,Vrac (The Doctor),/catalog/19963026,Ivo Medek,1970,Czech Republic
36292,Opera,La vraie ruse d'amour,/catalog/10125666,B. Louis Raymond,1786,France
36293,Opera,Vrazh'ya sila,/catalog/10128901,Aleksandr Nikolayevich Serov,1871,Russia
36294,Opera,Vremuri de vitejie (Times of Bravery),/catalog/10104037,Teodor Bratu,1977,Romania
36295,Opera,Vreneli,/catalog/10116790,Ernst Kunz,1937,Switzerland
36296,Opera,Las vírgenes del sol,/catalog/10128261,Alfredo Luis Schiuma,1939,Argentina
36297,Opera,De Vrijer in de strop,/catalog/10120401,Joseph Mertens,1866,Belgium
36298,Opera,Væringerne i Miklagaard,/catalog/10113214,Johannes Haarklou,1901,Norway
36299,Opera,La vérité,/catalog/10128527,Johann Abraham Peter Schulz,1784,Germany
36300,Opera,Värmlandsflickan,/catalog/10114370,Fredrik Hjort,1900,Sweden
36301,Opera,Vérnász (Blood Wedding),/catalog/10130454,Sándor Szokolay,1964,Hungary
36302,Opera,Véronique,/catalog/10120424,André Messager,1898,France
36303,Opera,A vőrős majom,/catalog/10133506,Béla Zerkovitz,1922,Hungary
36304,Opera,Vőrős malom (The Scarlet Mill),/catalog/10133281,Eugene Zador,1968,United States
36305,Opera,Vsego odin den' (One Day Left),/catalog/10115674,Mark Karmins'ky,1987,Ukraine
36306,Opera,Vstrepenulis',/catalog/10128906,Valentina Semyonovna Serova,2099,
36307,Opera,V studni (In the Well),/catalog/10103267,Vilém Blodek,1867,Czech Republic
36308,Opera,Die väterliche Rache,/catalog/10130388,Franz Xaver Süssmayr,1789,Austria
36309,Opera,Vtikachi (Fugitives),/catalog/10131946,Mykhailo Ivanovych Verykivs'ky,1948,Ukraine
36310,Opera,Věštkyně (The Fortune Teller),/catalog/10129320,Jiří Smutný,1964,Czech Republic
36311,Opera,Vtoroye aprelya (The Second of April),/catalog/10105658,Aleksandr Vladimirovich Chaykovsky,1984,Russia
36312,Opera,Vyasnovaya pesnya (Spring Song),/catalog/19963028,Viktor Antonovich Voytik,1995,Belarus
36313,Opera,Vybukh (Explosion),/catalog/10133251,Boris Karlovych Yanovs'ky,1927,Ukraine
36314,Opera,Vzhůru do pekel (Up to Hell),/catalog/10121105,Karel Moor,1929,Czech Republic
36315,Opera,Vzkriesenie (Resurrection),/catalog/10105930,Ján Cikker,1962,Czech Republic
36316,Opera,Wa,/catalog/19963029,Marcin Piotr Łopacki,2013,Poland
36317,Opera,Die Wachsfigur,/catalog/10129690,Oskar Stalla,1916,Austria
36318,Opera,Wachsfigurenkabinett,/catalog/10113636,Karl Amadeus Hartmann,1988,Germany
36319,Opera,Ein Wachsfigurenkabinett,/catalog/10116361,Josef Konti,1883,Austria
36320,Opera,Der Waffenschmied,/catalog/10115737,Ferdinand Kauer,1797,Austria
36321,Opera,Der Waffenschmied,/catalog/10118474,Albert Lortzing,1846,Austria
36322,Opera,The Wage of Sin,/catalog/19962827,Gene Murray,1997,United States
36323,Opera,The Wager,/catalog/19962828,Buxton Orr,1962,United Kingdom
36324,Opera,"The Wager, or The Midnight Hour",/catalog/10106537,Thomas Simpson Cooke,1825,United Kingdom
36325,Opera,Wagner Dream,/catalog/19963030,Jonathan Harvey,2007,Luxembourg
36326,Opera,Die Wahl,/catalog/10119909,Friedrich Ludwig August Mayer,1821,Germany
36327,Opera,Die Wahl des Herkules,/catalog/10128663,Anton Schweitzer,1773,Germany
36328,Opera,Wahnfried,/catalog/20100145,Avner Dorman,2017,Germany
36329,Opera,Eine wahre Geschichte,/catalog/10122013,Gösta Neuwirth,1981,Austria
36330,Opera,Der wahre Menschenfreund,/catalog/10109997,Matthäus Fischer,1790,Germany
36331,Opera,Ein wahrer Held,/catalog/10116028,Giselher Klebe,1975,Switzerland
36332,Opera,"Die wahre Seelenruhe, oder Gekrönte Eustathia",/catalog/10104135,Wolfgang Carl Briegel,1686,Germany
36333,Opera,Das wahrhaftige Ende des Don Giovanni,/catalog/10107327,Renato De Grandis,1973,Germany
36334,Opera,Die Wahrheit der Natur,/catalog/10113832,Michael Haydn,1769,Austria
36335,Opera,Der Wahrheitsmund,/catalog/10124510,Heinrich August Platzbecker,1899,Germany
36336,Opera,"Wahr ist, dass der Tiger frisst",/catalog/10133803,Otto Matthäus Zykan,1994,Germany
36337,Opera,Der wahrsagende Wunderbrunnen,/catalog/10108976,Philipp Heinrich Erlebach,1704,
36338,Opera,Der wahrsagende Wunderbrunnen,/catalog/10116665,Johann Philipp Krieger,1690,Germany
36339,Opera,Der Wahrsager,/catalog/10128367,Friedrich Schneider,1804,Germany
36340,Opera,Die Wahrsagerin,/catalog/10128483,Louis Schubert,1864,Germany
36341,Opera,Das Wahrzeichen,/catalog/10133098,Bodo Wolf,1934,Germany
36342,Opera,Die Waise auf Frywalden,/catalog/10116211,Johann Nepomuk Köck,1861,Slovakia
36343,Opera,Das Waisenhaus,/catalog/10129621,Stanislaus Spindler,1807,France
36344,Opera,Das Waisenhaus,/catalog/10132663,Joseph Weigl,1808,Austria
36345,Opera,The Waiter's Revenge,/catalog/10122491,Stephen Oliver,1976,United Kingdom
36346,Opera,Waiting,/catalog/10122492,Stephen Oliver,1987,United Kingdom
36347,Opera,Waiting for Godot,/catalog/19963031,Ron Weidberg,1986,United States
36348,Opera,Waiting for Jack,/catalog/19963032,Lynne Williams,2002,United Kingdom
36349,Opera,Waiting for Miss Monroe,/catalog/19963033,Robin de Raaff,2012,Netherlands
36350,Opera,Waiting for the Barbarians,/catalog/19963034,Philip Glass,2005,Germany
36351,Opera,Waituhi (The Life of the Village),/catalog/10113596,Ross Talbot Harris,1984,New Zealand
36352,Opera,Wakahime,/catalog/19963035,Minoru Miki,1992,Japan
36353,Opera,"Wa-Kin-Yon, the Red Man",/catalog/10133413,Frederick Zech,1914,United States
36354,Opera,Wakonda's Dream,/catalog/19963036,Anthony Davis,2007,United States
36355,Opera,Wakuta,/catalog/10116162,E. Bruce Knowlton,1928,United States
36356,Opera,Der Wald,/catalog/10110285,Wolfgang Fortner,1953,Germany
36357,Opera,Der Wald,/catalog/10122015,Olga Neuwirth,1991,Austria
36358,Opera,Der Wald,/catalog/10129327,Ethel Smyth,1902,Germany
36359,Opera,Waldblume,/catalog/10116013,Jan Bedřich Kittl,1852,Czech Republic
36360,Opera,Die Waldburg,/catalog/10118099,Karl August von Lichtenstein,1822,Germany
36361,Opera,Waldemarsskatten,/catalog/10113409,Andreas Hallén,1899,Sweden
36362,Opera,Walder,/catalog/10102333,Georg Benda,1776,Germany
36363,Opera,Waldeslust (Lerni vzduch),/catalog/10121963,Josef Nešvera,1896,Czech Republic
36364,Opera,Die Waldidylle,/catalog/10118821,Alick Maclean,1913,Germany
36365,Opera,Das Waldmädchen,/catalog/10132581,Carl Maria von Weber,1800,Germany
36366,Opera,Das Waldmädchen von Arguillon,/catalog/10129582,Wilhelm Spazek,1884,Austria
36367,Opera,Waldmeister,/catalog/10130166,Johann Strauss (1),1895,Austria
36368,Opera,Waldmeisters Brautfahrt,/catalog/10121523,Adolf Müller (jr.),1873,Germany
36369,Opera,Waldmeisters Brautfahrt,/catalog/10121973,Adolph Neuendorff,1887,Germany
36370,Opera,Die Waldmänner,/catalog/10113970,Johann Baptist Henneberg,1793,Austria
36371,Opera,Waldmärchen,/catalog/10129967,Leopold Stolz,1923,Austria
36372,Opera,Der Waldschratt,/catalog/10129508,Hans Sommer,1912,Germany
36373,Opera,Der Wald von Hohenelbe,/catalog/10109067,Eugen Herzog von Württemberg,1825,Germany
36374,Opera,Das Waldweibchen,/catalog/10115738,Ferdinand Kauer,1800,Austria
36375,Opera,Walka muzyków (The Musician's Struggle),/catalog/10120947,Stanisław Moniuszko,2099,
36376,Opera,Die Waldkinder,/catalog/20100500,Wilfried Hiller,1998,Germany
36377,Opera,The Walker-Through-Walls,/catalog/10107917,Anthony Donato,1965,United States
36378,Opera,The Walk from the Garden,/catalog/19962829,Jonathan Dove,2012,United Kingdom
36379,Opera,Die Walküre,/catalog/10132413,Richard Wagner,1870,Germany
36380,Opera,"Wallace, ou Le ménestrel écossais",/catalog/10105299,Charles-Simon Catel,1817,France
36381,Opera,The Walled-Up Wife,/catalog/19962830,Gilda Lyons,2007,United States
36382,Opera,Wallenberg,/catalog/19963037,Erkki-Sven Tüür,2007,Estonia
36383,Opera,Wallenstein,/catalog/10107525,Luigi Denza,1876,Italy
36384,Opera,Wallenstein,/catalog/10121671,Pietro Musone,1873,Italy
36385,Opera,Wallenstein,/catalog/10127020,Gustave Raphael Ruiz,1877,Italy
36386,Opera,Wallenstein,/catalog/10133286,Mario Zafred,1965,Italy
36387,Opera,Die Wallfahrt der Königin,/catalog/10110269,Josef Forster,1878,Austria
36388,Opera,Die Wallfahrt nach Mekka,/catalog/10132873,Hermann Wetzel,1912,Switzerland
36389,Opera,The Wall of Cloud,/catalog/20100148,Raymond Deane,1999,Ireland
36390,Opera,"Wallrad und Evchen, oder Die Parforsjagd",/catalog/10118919,Johann Ludwig Maier,1782,Germany
36391,Opera,The Walls of Troy,/catalog/19962831,David Griffiths,2011,New Zealand
36392,Opera,The Wall Street Girl,/catalog/10114685,Karl Hoschna,1912,United States
36393,Opera,La Wally,/catalog/10105284,Alfredo Catalani,1892,Italy
36394,Opera,Walmir und Gertraud,/catalog/10128118,Karl Friedrich Ludwig Schäffer,1798,Poland
36395,Opera,Walmir und Gertraud,/catalog/10133199,Paul Wranitzky,1791,Austria
36396,Opera,Das Walpurgisfest (Otto der Schütz),/catalog/10119408,Friedrich Wilhelm Markull,1855,Poland
36397,Opera,Die Walpurgisnacht,/catalog/10127032,Johann Rummler,1827,Czech Republic
36398,Opera,Walpurgisnacht,/catalog/10129805,Max Steidel,1921,Germany
36399,Opera,Die Walpurgisnacht,/catalog/10132787,Karl Friedrich Weitzmann,1835,Estonia
36400,Opera,Der Walpurgistag,/catalog/10115740,Erich Kauffmann,1923,Poland
36401,Opera,Walpurgiszauber,/catalog/10129821,Ewald Steiner,1921,Poland
36402,Opera,Walter de toonkunstenaar,/catalog/10109548,Alexander Fernau,1861,Belgium
36403,Opera,Walther von der Vogelweide,/catalog/10115717,Albert Kauders,1895,Czech Republic
36404,Opera,Walther von der Vogelweide,/catalog/10118086,Wilhelm Licht,1932,Germany
36405,Opera,Walther von der Vogelweide,/catalog/10128423,Franz Schöpf,1906,Italy
36406,Opera,Walther von der Vogelweide,/catalog/10132237,Hans Vleugels,1940,Germany
36407,Opera,The Waltz King,/catalog/10125695,Paul Reale,1976,United States
36408,Opera,Ein Walzer,/catalog/10131506,Oskar Ulmer,1923,Switzerland
36409,Opera,Walzerfee,/catalog/10122670,Willy Ortmann,1922,Germany
36410,Opera,Der Walzergraf,/catalog/10128396,Willy Schöller,1913,United States
36411,Opera,Der Walzerkönig,/catalog/10120230,Ludwig Mendelssohn,1908,Germany
36412,Opera,Die Walzerkönigin,/catalog/10128301,Ludwig Schmidseder,1948,Austria
36413,Opera,Die Walzerkomtesse,/catalog/10102308,Ralph Benatzky,1910,Austria
36414,Opera,Walzerliebe,/catalog/10112577,Bruno Granichstädten,1918,Austria
36415,Opera,Eine Walzernacht,/catalog/10111656,Rudolf Gfaller,1918,Germany
36416,Opera,Der Walzerparadies,/catalog/10130147,Oscar Straus,1935,Austria
36417,Opera,Ein Walzertraum,/catalog/10130148,Oscar Straus,1907,Austria
36418,Opera,Der Walzer von heute Nacht,/catalog/10102307,Ralph Benatzky,1910,Germany
36419,Opera,Walzerzauber,/catalog/10128315,Herbert Schmidt,1921,Poland
36420,Opera,W. A. Mozart,/catalog/10121095,Karel Moor,1934,Czech Republic
36421,Opera,Wanda,/catalog/10101528,Romolo Bacchini,1896,Italy
36422,Opera,Wanda,/catalog/10108012,Franz Doppler,1850,Hungary
36423,Opera,Wanda,/catalog/10132269,Max Vogrich,1875,Italy
36424,Opera,The Wandering Jew,/catalog/19962832,Robert Saxton,2010,United Kingdom
36425,Opera,The Wandering Scholar,/catalog/10102212,William Henry Bell,1935,South Africa
36426,Opera,The Wandering Scholar,/catalog/10114544,Gustav Holst,1934,United Kingdom
36427,Opera,The Wandering Scholar,/catalog/10131414,Stanley Trogen,1973,United States
36428,Opera,Wandernde Komödianten,/catalog/10117524,__ Lay,1816,Germany
36429,Opera,Die wandernden Komödianten,/catalog/10120236,Felix Mendelssohn-Bartholdy,1822,Germany
36430,Opera,"Die Wanderschaft, oder Thaddädl in der Fremde",/catalog/10109083,Anton Heinrich Sigora von Eulenstein,1802,Austria
36431,Opera,The Wanton Sublime,/catalog/19962833,Tarik O'Regan,2014,United States
36432,Opera,Wapping Old Stairs,/catalog/10130558,Howard Talbot,1894,United Kingdom
36433,Opera,The Ward of the Castle,/catalog/10112032,Tommaso Giordani,1793,United Kingdom
36434,Opera,Das war ich,/catalog/10103222,Leo Blech,1902,Germany
36435,Opera,Das war ich,/catalog/10116090,Johann Baptist Klerr,1861,Hungary
36436,Opera,A Warm Breeze Outside,/catalog/10115263,Jin Xiang,1980,
36437,Opera,Warranted Burglar Proof,/catalog/10105198,[Félix Marie Henri Tilkin] Ivan Caryll,1888,United Kingdom
36438,Opera,The War Reporter,/catalog/19962834,Jonathan Berger,2013,United States
36439,Opera,The Warrior,/catalog/10126501,Bernard Rogers,1947,United States
36440,Opera,Warrior Sisters,/catalog/19963039,Fred Ho,1996,United States
36441,Opera,War Sum Up,/catalog/19963038,Santa Ratniece,2011,Latvia
36442,Opera,Warum der Frühling kommen muss,/catalog/10117763,Liza Lehmann,1907,Germany
36443,Opera,Warum geht's denn jetzt?,/catalog/10109142,Edmund Eysler,1916,Austria
36444,Opera,Was den Damen gefällt (Die Fée Urgele),/catalog/10124519,Ignaz Pleyel,1776,Hungary
36445,Opera,Was erhält die Männer treu,/catalog/10127052,Stephan Ruprecht,1780,Austria
36446,Opera,Washington Square,/catalog/10123341,Thomas Pasatieri,1976,United States
36447,Opera,Was ihr wollt,/catalog/10114203,Ludwig Hess,1941,Poland
36448,Opera,Was ihr wollt,/catalog/10116871,Arthur Kusterer,1932,Germany
36449,Opera,Was ihr wollt,/catalog/19963040,Manfred Trojahn,1998,Germany
36450,Opera,Was ist Liebe?,/catalog/10132631,Heinrich Weidt,1863,Hungary
